year,brood,offspring,rank,dam,sire,dam.type,sire.type,hothiphop.parents,hiphop,hot.parents,hot.dam,hot.sire,hothiphop.dam,hothiphop.sire,below.threshold,threshold,loci.dyad.dam,loci.dyad.sire,loci.triad,offspring.heterozygosity,social.mother.sampled,social.father.sampled,social.mother,social.father,condition,ranking,ranking2
2019,1,WCR2019_1148,1,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,63,33,30,27,24,60,57,1,99999,487,826,472,0.428238039673279,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1148,2,WCR2019_0440,WCR2019_0327,within-group subordinate,within-group subordinate,65,40,25,21,24,61,64,1,99999,567,826,547,0.428238039673279,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1148,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,65,32,33,27,32,59,64,1,99999,487,759,424,0.428238039673279,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1149,1,WCR2019_0373,WCR2019_0327,within-group subordinate,within-group subordinate,55,33,22,12,12,45,45,1,99999,728,736,702,0.436601307189542,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1149,2,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,57,31,26,24,23,55,54,1,99999,435,571,337,0.436601307189542,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1149,3,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,57,28,29,20,18,48,46,1,99999,510,753,504,0.436601307189542,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1150,1,WCR2019_0223,WCR2019_0161,within-group subordinate,within-group subordinate,59,32,27,23,22,55,54,1,99999,488,801,469,0.401880141010576,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1150,2,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,59,28,31,23,30,51,58,1,99999,488,640,380,0.401880141010576,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1150,3,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,59,23,36,22,29,45,52,1,99999,564,839,558,0.401880141010576,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1151,1,WCR2019_0223,WCR2019_0359,within-group subordinate,within-group subordinate,45,30,15,16,1,46,31,1,99999,465,750,441,0.414448669201521,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1151,2,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,46,25,21,16,24,41,49,1,99999,465,594,363,0.414448669201521,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1151,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,48,29,19,16,13,45,42,1,99999,465,761,450,0.414448669201521,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1153,1,WCR2019_0223,WCR2019_0150,within-group subordinate,within-group subordinate,61,40,21,21,3,61,43,1,99999,453,773,453,0.434670116429495,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1153,2,WCR2019_0440,WCR2019_0150,within-group subordinate,within-group subordinate,61,40,21,20,3,60,43,1,99999,520,773,520,0.434670116429495,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1153,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,61,35,26,21,19,56,54,1,99999,453,744,438,0.434670116429495,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1154,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,47,27,20,14,32,41,59,1,99999,466,616,360,0.413919413919414,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1154,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,50,30,20,14,16,44,46,1,99999,466,790,452,0.413919413919414,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1154,3,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,50,18,32,14,39,32,57,1,99999,466,593,338,0.413919413919414,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1155,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,54,23,31,23,28,46,51,1,99999,455,579,334,0.399244332493703,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1155,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,55,25,30,23,19,48,44,1,99999,455,767,442,0.399244332493703,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1155,3,WCR2019_0223,WCR2019_0204,within-group subordinate,within-group subordinate,55,22,33,23,25,45,47,1,99999,455,791,452,0.399244332493703,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1156,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,41,21,20,10,22,31,43,1,99999,477,627,371,0.401433691756272,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1156,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,45,29,16,10,10,39,39,1,99999,477,806,462,0.401433691756272,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1156,3,WCR2019_0223,WCR2019_0075,within-group subordinate,within-group subordinate,47,30,17,10,23,40,53,1,99999,477,730,409,0.401433691756272,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1158,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,36,28,8,11,1,39,29,1,99999,441,574,344,0.536553524804178,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1158,2,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,36,22,14,14,2,36,24,1,99999,515,757,510,0.536553524804178,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1158,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,39,26,13,11,2,37,28,1,99999,441,741,430,0.536553524804178,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1159,1,WCR2019_0420,WCR2019_0325,within-group subordinate,within-group subordinate,2,2,0,0,0,2,2,1,99999,789,783,783,0.164765525982256,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1159,2,WCR2019_0420,WCR2019_0592,within-group subordinate,within-group subordinate,4,1,3,0,3,1,4,1,99999,789,786,786,0.164765525982256,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1159,3,WCR2019_0474,WCR2019_0325,within-group subordinate,within-group subordinate,5,3,2,2,0,5,3,1,99999,679,783,675,0.164765525982256,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1160,1,WCR2019_0191,WCR2019_0327,within-group subordinate,within-group subordinate,36,23,13,11,3,34,26,1,99999,616,779,596,0.455334987593052,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1160,2,WCR2019_0191,WCR2019_0161,within-group subordinate,within-group subordinate,38,26,12,11,4,37,30,1,99999,616,760,580,0.455334987593052,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1160,3,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,38,24,14,17,2,41,26,1,99999,466,610,364,0.455334987593052,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1161,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,45,23,22,16,29,39,52,1,99999,390,469,286,0.406106870229008,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1161,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,45,23,22,16,16,39,39,1,99999,390,634,382,0.406106870229008,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1161,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,47,28,19,16,18,44,46,1,99999,390,574,339,0.406106870229008,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1162,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,35,16,19,23,9,39,25,1,99999,429,551,331,0.357624831309042,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1162,2,WCR2019_0263,WCR2019_0088,within-group subordinate,within-group subordinate,37,24,13,11,9,35,33,1,99999,734,551,547,0.357624831309042,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1162,3,WCR2019_0263,WCR2019_0122,within-group subordinate,within-group subordinate,41,28,13,11,4,39,32,1,99999,734,731,724,0.357624831309042,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1163,1,WCR2019_0579,WCR2019_0518,within-group subordinate,within-group subordinate,5,3,2,0,2,3,5,1,99999,519,517,512,0.0896946564885496,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1163,2,WCR2019_0403,WCR2019_0388,within-group subordinate,within-group subordinate,5,2,3,2,2,4,4,1,99999,503,523,502,0.0896946564885496,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1163,3,WCR2019_0334,WCR2019_0039,within-group subordinate,within-group subordinate,5,1,4,1,3,2,4,1,99999,521,507,504,0.0896946564885496,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1166,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,52,30,22,18,13,48,43,1,99999,430,554,337,0.472259810554804,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1166,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,55,32,23,18,15,50,47,1,99999,430,658,379,0.472259810554804,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1166,3,WCR2019_0223,WCR2019_0075,within-group subordinate,within-group subordinate,57,35,22,18,19,53,54,1,99999,430,640,365,0.472259810554804,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1167,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,62,25,37,25,32,50,57,1,99999,465,606,345,0.401709401709402,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1167,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,64,29,35,25,45,54,74,1,99999,465,725,404,0.401709401709402,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1167,3,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,64,25,39,22,35,47,60,1,99999,542,808,536,0.401709401709402,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1168,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,31,26,5,7,1,33,27,1,99999,399,538,317,0.588744588744589,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1168,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,34,25,9,7,3,32,28,1,99999,399,667,387,0.588744588744589,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1168,3,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,36,27,9,9,1,36,28,1,99999,477,684,473,0.588744588744589,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1169,1,WCR2019_0223,WCR2019_0161,within-group subordinate,within-group subordinate,60,27,33,23,25,50,52,1,99999,487,806,468,0.40303738317757,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1169,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,60,26,34,23,28,49,54,1,99999,487,825,472,0.40303738317757,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1169,3,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,60,21,39,23,43,44,64,1,99999,487,642,379,0.40303738317757,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1171,1,WCR2019_0420,WCR2019_0325,within-group subordinate,within-group subordinate,0,0,0,0,0,0,0,1,99999,811,804,803,0.137931034482759,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1171,2,WCR2019_0474,WCR2019_0325,within-group subordinate,within-group subordinate,3,1,2,2,0,3,1,1,99999,702,804,696,0.137931034482759,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1171,3,WCR2019_0420,WCR2019_0592,within-group subordinate,within-group subordinate,3,0,3,0,3,0,3,1,99999,811,809,808,0.137931034482759,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1172,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,63,21,42,33,44,54,65,1,99999,487,623,355,0.395321637426901,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1172,2,WCR2019_0440,WCR2019_0327,within-group subordinate,within-group subordinate,72,43,29,21,26,64,69,1,99999,565,824,545,0.395321637426901,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1172,3,WCR2019_0440,WCR2019_0109,within-group subordinate,within-group subordinate,72,39,33,21,39,60,78,1,99999,565,821,544,0.395321637426901,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1173,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,52,29,23,19,31,48,60,1,99999,448,555,321,0.44300518134715,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1173,2,WCR2019_0223,WCR2019_0322,within-group subordinate,within-group subordinate,53,33,20,19,1,52,34,1,99999,448,768,446,0.44300518134715,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1173,3,WCR2019_0440,WCR2019_0322,within-group subordinate,within-group subordinate,56,35,21,20,1,55,36,1,99999,512,768,510,0.44300518134715,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1174,1,WCR2019_0119,WCR2019_0405,within-group subordinate,within-group subordinate,3,3,0,0,0,3,3,1,99999,760,714,714,0.0657030223390276,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1174,2,WCR2019_0334,WCR2019_0405,within-group subordinate,within-group subordinate,3,2,1,1,0,3,2,1,99999,758,714,711,0.0657030223390276,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1174,3,WCR2019_0326,WCR2019_0518,within-group subordinate,within-group subordinate,3,1,2,2,1,3,2,1,99999,761,753,753,0.0657030223390276,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1175,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,54,21,33,31,31,52,52,1,99999,465,586,334,0.403940886699507,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1175,2,WCR2019_0440,WCR2019_0087,within-group subordinate,within-group subordinate,61,23,38,28,31,51,54,1,99999,540,586,388,0.403940886699507,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1175,3,WCR2019_0223,WCR2019_0516,within-group subordinate,within-group subordinate,62,31,31,31,0,62,31,1,99999,465,805,464,0.403940886699507,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1326,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,35,20,15,13,18,33,38,1,99999,304,399,233,0.530769230769231,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1326,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,39,23,16,13,12,36,35,1,99999,304,502,296,0.530769230769231,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1326,3,WCR2019_0223,WCR2019_0073,within-group subordinate,within-group subordinate,42,20,22,13,25,33,45,1,99999,304,480,277,0.530769230769231,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1327,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,26,15,11,8,12,23,27,1,99999,291,373,232,0.650103519668737,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1327,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,29,20,9,8,5,28,25,1,99999,291,464,280,0.650103519668737,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1327,3,WCR2019_0223,WCR2019_0161,within-group subordinate,within-group subordinate,32,23,9,8,7,31,30,1,99999,291,461,280,0.650103519668737,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1328,1,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,47,23,24,21,10,44,33,1,99999,407,685,395,0.442090395480226,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1328,2,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,51,22,29,21,30,43,52,1,99999,407,529,319,0.442090395480226,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1328,3,WCR2019_0440,WCR2019_0327,within-group subordinate,within-group subordinate,54,38,16,11,10,49,48,1,99999,478,685,463,0.442090395480226,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1329,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,50,21,29,25,24,46,45,1,99999,393,488,282,0.472303206997085,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1329,2,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,55,26,29,21,25,47,51,1,99999,458,676,452,0.472303206997085,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1329,3,WCR2019_0223,WCR2019_0161,within-group subordinate,within-group subordinate,61,35,26,25,17,60,52,1,99999,393,641,375,0.472303206997085,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1330,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,37,18,19,20,11,38,29,1,99999,364,469,281,0.439807383627608,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1330,2,WCR2019_0223,WCR2019_0161,within-group subordinate,within-group subordinate,40,16,24,20,16,36,32,1,99999,364,587,349,0.439807383627608,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1330,3,WCR2019_0223,WCR2019_0122,within-group subordinate,within-group subordinate,42,19,23,20,9,39,28,1,99999,364,613,357,0.439807383627608,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1331,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,52,21,31,24,36,45,57,1,99999,450,572,327,0.391634980988593,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1331,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,56,24,32,24,27,48,51,1,99999,450,762,437,0.391634980988593,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1331,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,58,31,27,24,38,55,69,1,99999,450,698,391,0.391634980988593,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1332,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,39,26,13,15,6,41,32,1,99999,420,538,327,0.560055865921788,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1332,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,45,30,15,15,12,45,42,1,99999,420,634,366,0.560055865921788,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1332,3,WCR2019_0223,WCR2019_0075,within-group subordinate,within-group subordinate,47,36,11,15,7,51,43,1,99999,420,625,358,0.560055865921788,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1333,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,46,22,24,20,24,42,46,1,99999,441,573,343,0.471968709256845,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1333,2,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,51,24,27,20,34,44,58,1,99999,441,552,318,0.471968709256845,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1333,3,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,51,21,30,23,11,44,32,1,99999,513,758,508,0.471968709256845,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1335,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,44,16,28,25,25,41,41,1,99999,488,643,381,0.405847953216374,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1335,2,WCR2019_0223,WCR2019_0258,within-group subordinate,within-group subordinate,50,27,23,25,2,52,29,1,99999,488,840,484,0.405847953216374,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1335,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,50,24,26,25,11,49,35,1,99999,488,824,473,0.405847953216374,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1336,1,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,52,22,30,22,16,44,38,1,99999,567,844,561,0.399532710280374,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1336,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,53,29,24,23,12,52,41,1,99999,487,825,472,0.399532710280374,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1336,3,WCR2019_0440,WCR2019_0285,within-group subordinate,within-group subordinate,54,32,22,22,2,54,34,1,99999,567,849,564,0.399532710280374,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1338,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,52,25,27,19,26,44,51,1,99999,453,593,350,0.455233291298865,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1338,2,WCR2019_0223,WCR2019_0122,within-group subordinate,within-group subordinate,54,29,25,19,21,48,50,1,99999,453,782,447,0.455233291298865,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1338,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,54,29,25,19,21,48,50,1,99999,453,767,439,0.455233291298865,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1339,1,WCR2019_0420,WCR2019_0325,within-group subordinate,within-group subordinate,0,0,0,0,0,0,0,1,99999,811,803,802,0.105911330049261,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1339,2,WCR2019_0420,WCR2019_0592,within-group subordinate,within-group subordinate,1,0,1,0,1,0,1,1,99999,811,809,808,0.105911330049261,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1339,3,WCR2019_0474,WCR2019_0325,within-group subordinate,within-group subordinate,2,0,2,2,0,2,0,1,99999,697,803,690,0.105911330049261,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1340,1,WCR2019_0536,WCR2019_0463,within-group subordinate,within-group subordinate,2,0,2,1,1,1,1,1,99999,808,825,808,0.416969696969697,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1340,2,WCR2019_0223,WCR2019_0463,within-group subordinate,within-group subordinate,53,34,19,18,1,52,35,1,99999,468,825,468,0.416969696969697,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1340,3,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,56,29,27,18,34,47,63,1,99999,468,620,364,0.416969696969697,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1341,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,53,26,27,19,29,45,55,1,99999,470,620,366,0.420096852300242,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1341,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,60,33,27,19,18,52,51,1,99999,470,798,457,0.420096852300242,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1341,3,WCR2019_0223,WCR2019_0161,within-group subordinate,within-group subordinate,62,38,24,19,25,57,63,1,99999,470,776,451,0.420096852300242,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1342,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,56,21,35,21,33,42,54,1,99999,406,523,300,0.422535211267606,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1342,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,61,33,28,21,20,54,53,1,99999,406,687,395,0.422535211267606,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1342,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,62,22,40,21,40,43,62,1,99999,406,628,353,0.422535211267606,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1343,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,24,11,13,10,13,21,24,1,99999,314,390,231,0.518796992481203,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1343,2,WCR2019_0223,WCR2019_0516,within-group subordinate,within-group subordinate,32,21,11,10,2,31,23,1,99999,314,531,314,0.518796992481203,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1343,3,WCR2019_0440,WCR2019_0087,within-group subordinate,within-group subordinate,39,23,16,15,13,38,36,1,99999,365,390,267,0.518796992481203,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1344,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,42,17,25,20,23,37,40,1,99999,342,430,248,0.494077834179357,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1344,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,46,21,25,20,16,41,37,1,99999,342,573,334,0.494077834179357,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1344,3,WCR2019_0223,WCR2019_0075,within-group subordinate,within-group subordinate,49,27,22,20,21,47,48,1,99999,342,517,291,0.494077834179357,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1345,1,WCR2019_0474,WCR2019_0516,within-group subordinate,within-group subordinate,8,2,6,4,5,6,7,1,99999,703,813,696,0.440243902439024,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1345,2,WCR2019_0489,WCR2019_0516,within-group subordinate,within-group subordinate,12,5,7,2,5,7,10,1,99999,819,813,812,0.440243902439024,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1345,3,WCR2019_0479,WCR2019_0516,within-group subordinate,within-group subordinate,13,8,5,0,5,8,13,1,99999,816,813,809,0.440243902439024,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1347,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,34,27,7,10,2,37,29,1,99999,470,606,365,0.482758620689655,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_1347,2,WCR2019_0191,WCR2019_0327,within-group subordinate,within-group subordinate,36,28,8,9,2,37,30,1,99999,625,782,602,0.482758620689655,0,0,NA,NA,none,hothiphop.parents,hot.parents
